H,R,T
drug-00427,demonstr,phenotype-03925
drug-00427,improve,phenotype-03925
drug-00427,increase,small_molecule-53521
drug-00427,reduce,phenotype-03646
drug-00427,reduce,phenotype-04198
drug-00435,expression,disease-0272
drug-00441,associate,small_molecule-11291
drug-00441,expression,phenotype-03925
drug-00472,prevent,small_molecule-02847
drug-00472,treat,phenotype-13219
drug-00502,affect,phenotype-12050
drug-00502,use,phenotype-10164
drug-00518,affect,disease-2931
drug-00525,contain,phenotype-13003
drug-00530,affect,phenotype-03528
drug-00530,treat,phenotype-03925
drug-00530,treat,phenotype-13303
drug-00539,associate,phenotype-03859
drug-00539,marker,phenotype-13301
drug-00547,cause,phenotype-12857
drug-00547,treat,phenotype-10147
drug-00559,activate,gene-02115
drug-00559,cause,phenotype-13286
drug-00559,confer,phenotype-12857
drug-00571,associate,phenotype-13528
drug-00571,cause,phenotype-12470
drug-00571,demonstr,phenotype-03925
drug-00571,marker,phenotype-13528
drug-00571,reduce,phenotype-03118
drug-00571,reduce,phenotype-05245
drug-00571,reduce,phenotype-12948
drug-00571,reduce,phenotype-13074
drug-00571,reduce,phenotype-13647
drug-00572,affect,phenotype-03632
drug-00572,bind,phenotype-03925
drug-00572,confer,phenotype-03925
drug-00572,improve,phenotype-06797
drug-00572,inhibit,gene-04549
drug-00572,reduce,phenotype-03528
drug-00572,show,phenotype-03925
drug-00572,treat,phenotype-13303
drug-00578,associate,phenotype-03925
drug-00578,cause,phenotype-03925
drug-00578,risk,phenotype-03925
drug-00582,cause,phenotype-13039
drug-00582,provid,disease-2794
drug-00592,show,phenotype-03851
drug-00596,treat,phenotype-08310
drug-00597,cause,phenotype-00236
drug-00600,function,small_molecule-09290
drug-00600,reduce,phenotype-03632
drug-00600,reduce,phenotype-03925
drug-00600,reduce,small_molecule-09290
drug-00600,regulate,phenotype-03925
drug-00600,reverse,phenotype-03925
drug-00600,treat,small_molecule-09290
drug-00607,treat,disease-5187
drug-00612,affect,phenotype-03925
drug-00612,reduce,phenotype-03925
drug-00612,stimul,phenotype-03528
drug-00612,treat,phenotype-03925
drug-00628,affect,phenotype-03634
drug-00628,affect,phenotype-03721
drug-00628,cause,phenotype-03528
drug-00628,cause,phenotype-03925
drug-00628,cause,phenotype-12407
drug-00628,cause,small_molecule-53521
drug-00628,exist,phenotype-03925
drug-00628,increase,gene-02241
drug-00628,increase,phenotype-03719
drug-00628,increase,phenotype-03925
drug-00628,reduce,gene-02241
drug-00628,regulate,phenotype-13631
drug-00628,signal,phenotype-03925
drug-00629,abolish,phenotype-13126
drug-00629,control,phenotype-03925
drug-00629,increase,phenotype-03925
drug-00629,inhibit,phenotype-03646
drug-00629,prevent,phenotype-04141
drug-00629,reduce,phenotype-03549
drug-00629,reduce,phenotype-10147
drug-00629,reduce,phenotype-13126
drug-00629,show,phenotype-03925
drug-00641,abolish,small_molecule-25878
drug-00649,affect,phenotype-03925
drug-00655,develop,phenotype-03925
drug-00655,patholog,phenotype-13495
drug-00656,increase,phenotype-03655
drug-00656,marker,small_molecule-09290
drug-00656,produce,phenotype-03925
drug-00656,use,phenotype-03856
drug-00663,cause,phenotype-03925
drug-00666,associate,phenotype-06797
drug-00666,improve,phenotype-03925
drug-00666,reduce,phenotype-03528
drug-00666,reduce,phenotype-03547
drug-00682,cause,phenotype-03925
drug-00682,cause,small_molecule-11291
drug-00688,activate,phenotype-03925
drug-00688,cause,phenotype-13303
drug-00688,expression,phenotype-03925
drug-00688,improve,phenotype-12857
drug-00688,reduce,phenotype-03925
drug-00688,reduce,small_molecule-09029
drug-00688,reduce,small_molecule-11313
drug-00688,reverse,phenotype-03925
drug-00688,treat,phenotype-13303
drug-00691,prevent,phenotype-03528
drug-00710,treat,disease-3797
drug-00715,use,phenotype-03925
drug-00715,use,phenotype-12856
drug-00742,improve,phenotype-06761
drug-00742,increase,gene-00647
drug-00745,found,phenotype-13528
drug-00757,maintain,small_molecule-18851
drug-00770,prevent,phenotype-03528
drug-00770,prevent,phenotype-12855
drug-00777,affect,phenotype-03646
drug-00777,cause,phenotype-12857
drug-00777,expression,phenotype-04112
drug-00777,reduce,phenotype-03646
drug-00777,show,phenotype-03925
drug-00793,affect,phenotype-03925
drug-00793,develop,phenotype-03925
drug-00807,inhibit,disease-3797
drug-00807,treat,phenotype-06573
drug-00830,act,phenotype-12857
drug-00830,inhibit,phenotype-12857
drug-00830,prevent,phenotype-03925
drug-00830,prevent,phenotype-12857
drug-00830,reduce,phenotype-13631
drug-00849,treat,phenotype-06573
drug-00849,treat,phenotype-12856
drug-00858,abolish,phenotype-03925
drug-00864,affect,phenotype-03925
drug-00864,evalu,phenotype-03925
drug-00864,improve,small_molecule-53521
drug-00864,inhibit,phenotype-03925
drug-00864,protect,phenotype-12857
drug-00864,protect,small_molecule-09290
drug-00864,reduce,phenotype-12407
drug-00864,reduce,phenotype-12834
drug-00864,reduce,small_molecule-11291
drug-00868,inhibit,phenotype-03632
drug-00868,inhibit,phenotype-03925
drug-00868,inhibit,phenotype-13301
drug-00870,use,phenotype-03925
drug-00874,use,phenotype-03025
drug-00874,use,phenotype-03925
drug-00880,cause,phenotype-12834
drug-00885,affect,phenotype-03632
drug-00885,associate,phenotype-03528
drug-00885,associate,phenotype-13303
drug-00885,associate,phenotype-13528
drug-00885,control,phenotype-13303
drug-00885,demonstr,phenotype-03925
drug-00909,affect,phenotype-12857
drug-00909,change,phenotype-12857
drug-00909,exist,phenotype-04112
drug-00909,improve,phenotype-03925
drug-00909,protect,phenotype-03925
drug-00909,protect,phenotype-13128
drug-00909,reduce,phenotype-07332
drug-00909,reduce,phenotype-13631
drug-00909,treat,phenotype-03925
drug-00909,use,phenotype-03925
drug-00932,inhibit,phenotype-04141
drug-00932,reduce,phenotype-04112
drug-00932,treat,phenotype-12857
drug-00953,affect,phenotype-13303
drug-00962,reduce,phenotype-03925
drug-00984,cause,phenotype-03630
drug-00984,cause,phenotype-03632
drug-00984,cause,phenotype-12834
drug-00984,cause,phenotype-13373
drug-00984,reduce,phenotype-03925
drug-00984,treat,phenotype-00342
drug-00986,inhibit,phenotype-03925
drug-01003,treat,phenotype-12946
drug-01015,act,small_molecule-53521
drug-01015,associate,phenotype-03528
drug-01015,associate,phenotype-03925
drug-01018,improve,phenotype-03925
drug-01018,treat,phenotype-13290
drug-01025,inhibit,phenotype-03528
drug-01025,inhibit,phenotype-13303
drug-01025,inhibit,phenotype-13631
drug-01025,reduce,phenotype-03925
drug-01048,associate,phenotype-03528
drug-01048,cause,phenotype-03634
drug-01048,increase,phenotype-03925
drug-01048,marker,phenotype-03925
drug-01048,reduce,phenotype-12857
drug-01048,reduce,phenotype-13301
drug-01048,treat,small_molecule-08566
drug-01049,affect,phenotype-01446
drug-01049,improve,phenotype-03634
drug-01049,inhibit,phenotype-01446
drug-01049,protect,phenotype-13354
drug-01049,regulate,small_molecule-09290
drug-01058,reduce,phenotype-04152
drug-01058,treat,phenotype-03925
drug-01058,treat,phenotype-12856
drug-01060,inhibit,phenotype-00016
drug-01060,reverse,phenotype-13303
drug-01072,found,phenotype-03726
drug-01078,protect,phenotype-12407
drug-01099,affect,small_molecule-35081
drug-01099,inhibit,small_molecule-35081
drug-01099,reduce,phenotype-03925
drug-01099,reduce,phenotype-13303
drug-01099,treat,phenotype-03528
drug-01099,treat,phenotype-13303
drug-01099,use,phenotype-03925
drug-01099,use,phenotype-13303
drug-01102,cause,phenotype-04345
drug-01102,cause,phenotype-04386
drug-01102,change,drug-08231
drug-01102,particip,phenotype-05179
drug-01102,treat,phenotype-03891
drug-01116,affect,phenotype-03925
drug-01116,change,phenotype-12857
drug-01116,reduce,phenotype-03528
drug-01116,reduce,phenotype-12857
drug-01116,treat,disease-0484
drug-01116,treat,phenotype-05246
drug-01120,act,phenotype-13303
drug-01120,affect,phenotype-03642
drug-01120,affect,phenotype-03925
drug-01120,affect,small_molecule-02847
drug-01120,associate,phenotype-13631
drug-01120,cause,phenotype-03528
drug-01120,cause,phenotype-04198
drug-01120,change,phenotype-03925
drug-01120,control,phenotype-03925
drug-01120,expression,phenotype-04141
drug-01120,improve,phenotype-03726
drug-01120,improve,phenotype-03925
drug-01120,inhibit,phenotype-10098
drug-01120,observe,small_molecule-09100
drug-01120,protect,phenotype-03925
drug-01120,protect,phenotype-04112
drug-01120,protect,phenotype-13303
drug-01120,reduce,phenotype-03528
drug-01120,reduce,phenotype-03549
drug-01120,reduce,phenotype-03925
drug-01120,reverse,phenotype-03726
drug-01120,treat,phenotype-03925
drug-01120,treat,phenotype-04112
drug-01120,treat,phenotype-13303
drug-01120,treat,small_molecule-18448
drug-01120,treat,small_molecule-21434
drug-01120,use,phenotype-03925
drug-01120,use,phenotype-04112
drug-01120,use,phenotype-13303
drug-01135,prevent,phenotype-03726
drug-01135,produce,phenotype-03925
drug-01135,treat,phenotype-03925
drug-01150,improve,phenotype-03925
drug-01150,improve,phenotype-13647
drug-01150,use,phenotype-13188
drug-01153,found,phenotype-13071
drug-01179,reduce,phenotype-03897
drug-01181,act,phenotype-13301
drug-01181,affect,phenotype-13301
drug-01181,associate,phenotype-03528
drug-01181,bind,phenotype-03925
drug-01181,expression,phenotype-03747
drug-01181,expression,phenotype-13303
drug-01181,reduce,phenotype-03925
drug-01181,treat,phenotype-03925
drug-01200,reduce,phenotype-03634
drug-01200,reduce,phenotype-12857
drug-01224,improve,phenotype-10147
drug-01224,protect,phenotype-13006
drug-01224,treat,small_molecule-10051
drug-01238,cause,phenotype-03634
drug-01241,prevent,small_molecule-56662
drug-01242,affect,phenotype-12857
drug-01242,reduce,phenotype-03925
drug-01242,treat,phenotype-12857
drug-01252,treat,phenotype-12733
drug-01259,reduce,phenotype-03925
drug-01259,use,phenotype-03925
drug-01260,affect,phenotype-01446
drug-01260,affect,phenotype-12831
drug-01260,affect,phenotype-12857
drug-01260,inhibit,phenotype-01446
drug-01260,inhibit,phenotype-03528
drug-01260,inhibit,phenotype-13373
drug-01260,protect,phenotype-04198
drug-01260,protect,phenotype-05245
drug-01260,reduce,phenotype-00016
drug-01260,reduce,phenotype-05245
drug-01260,reduce,phenotype-12857
drug-01260,reduce,phenotype-13301
drug-01260,regulate,phenotype-05245
drug-01260,treat,phenotype-05246
drug-01260,treat,phenotype-12857
drug-01307,cause,phenotype-03858
drug-01307,cause,phenotype-03925
drug-01307,regulate,small_molecule-02847
drug-01307,treat,phenotype-13303
drug-01326,associate,phenotype-04112
drug-01326,associate,phenotype-12946
drug-01326,associate,phenotype-13303
drug-01326,mutate,gene-00554
drug-01326,mutate,gene-04433
drug-01326,mutate,gene-04434
drug-01329,associate,phenotype-12834
drug-01329,feature,phenotype-03925
drug-01329,identifi,phenotype-03925
drug-01329,marker,phenotype-03925
drug-01329,patholog,gene-03625
drug-01329,treat,phenotype-03925
drug-01334,reduce,phenotype-03646
drug-01334,use,phenotype-12857
drug-01340,reduce,phenotype-03630
drug-01341,activate,small_molecule-11291
drug-01341,inhibit,phenotype-12817
drug-01341,reduce,phenotype-03925
drug-01341,reduce,phenotype-12857
drug-01341,treat,phenotype-12857
drug-01349,change,phenotype-03925
drug-01349,prevent,phenotype-00016
drug-01349,prevent,phenotype-03925
drug-01349,response,phenotype-03634
drug-01349,reverse,phenotype-00016
drug-01349,reverse,phenotype-03925
drug-01351,increase,phenotype-08283
drug-01352,cause,phenotype-03528
drug-01352,cause,phenotype-03549
drug-01352,cause,phenotype-08360
drug-01352,determin,phenotype-03925
drug-01352,marker,phenotype-03549
drug-01371,affect,phenotype-13631
drug-01483,associate,phenotype-03925
drug-01483,increase,gene-30453
drug-01483,increase,phenotype-03925
drug-01514,associate,disease-0279
drug-01514,associate,phenotype-03726
drug-01514,associate,phenotype-10147
drug-01514,associate,small_molecule-47205
drug-01529,associate,phenotype-13514
drug-01529,cause,phenotype-03925
drug-01529,enhance,phenotype-13474
drug-01529,increase,phenotype-07326
drug-01529,increase,phenotype-13474
drug-01529,increase,phenotype-13631
drug-01529,reduce,phenotype-13006
drug-01529,reduce,phenotype-13066
drug-01529,regulate,phenotype-13474
drug-01534,change,phenotype-12834
drug-01534,increase,phenotype-00477
drug-01534,occur,phenotype-04112
drug-01534,potenti,phenotype-04112
drug-01534,prevent,phenotype-04112
drug-01534,prevent,phenotype-12834
drug-01534,reduce,phenotype-12857
drug-01534,studi,phenotype-03925
drug-01586,affect,drug-04641
drug-01586,inhibit,gene-06545
drug-01586,inhibit,phenotype-13303
drug-01586,potenti,drug-04641
drug-01592,activate,phenotype-13631
drug-01617,enhance,gene-03814
drug-01617,focus,phenotype-13303
drug-01617,found,phenotype-06797
drug-01617,found,phenotype-12946
drug-01617,increase,phenotype-06797
drug-01617,inhibit,gene-03814
drug-01617,inhibit,protein-10999
drug-01617,marker,phenotype-06791
drug-01617,stimul,phenotype-00200
drug-01626,affect,phenotype-13006
drug-01626,patholog,phenotype-13006
drug-01626,risk,phenotype-06791
drug-01626,risk,phenotype-12949
drug-01626,risk,phenotype-13647
drug-01630,abolish,phenotype-03634
drug-01638,activate,phenotype-12824
drug-01638,cause,phenotype-13265
drug-01713,cause,phenotype-03528
drug-01713,cause,phenotype-13373
drug-01713,depend,phenotype-03925
drug-01870,protect,phenotype-03925
drug-01934,associate,phenotype-03925
drug-01934,associate,small_molecule-08566
drug-02182,protect,phenotype-06796
drug-02210,act,phenotype-03528
drug-02210,cause,phenotype-13303
drug-02210,inhibit,phenotype-03528
drug-02210,initi,phenotype-05598
drug-02210,observe,phenotype-03925
drug-02412,change,phenotype-03925
drug-02412,increase,phenotype-13631
drug-02412,occur,phenotype-03528
drug-02412,regulate,phenotype-03925
drug-02412,treat,disease-0279
drug-02412,treat,phenotype-03925
drug-02468,treat,phenotype-03925
drug-02468,treat,phenotype-13387
drug-02475,feature,phenotype-00269
drug-02475,feature,phenotype-00684
drug-02475,feature,phenotype-07611
drug-02475,feature,phenotype-07703
drug-02970,inhibit,phenotype-12407
drug-02970,protect,gene-00482
drug-02970,regulate,disease-4258
drug-03146,increase,phenotype-10098
drug-03903,expression,phenotype-13059
drug-03903,improve,phenotype-09415
drug-03903,inhibit,phenotype-03925
drug-03998,inhibit,phenotype-03528
