H,R,T
small_molecule-18664,contain,phenotype-06472
small_molecule-18664,contain,phenotype-12856
small_molecule-18664,increase,phenotype-06474
small_molecule-18664,prevent,phenotype-04112
small_molecule-18664,risk,disease-1654
small_molecule-18664,risk,phenotype-04112
small_molecule-18664,risk,phenotype-04706
small_molecule-18664,risk,phenotype-04708
small_molecule-18664,risk,phenotype-06474
small_molecule-18664,risk,phenotype-13012
small_molecule-18664,risk,phenotype-13562
small_molecule-18664,treat,phenotype-12912
small_molecule-19107,treat,phenotype-13254
small_molecule-19306,treat,disease-5949
small_molecule-19312,observe,phenotype-03025
small_molecule-19832,associate,phenotype-13322
small_molecule-21252,treat,drug-08210
small_molecule-21291,associate,phenotype-05246
small_molecule-21291,associate,phenotype-13074
small_molecule-21291,found,phenotype-00366
small_molecule-21291,show,phenotype-05246
small_molecule-21451,treat,phenotype-13340
small_molecule-21481,risk,phenotype-07168
small_molecule-21499,contain,phenotype-07971
small_molecule-21499,contain,phenotype-13648
small_molecule-21499,show,phenotype-13323
small_molecule-21683,associate,gene-11162
small_molecule-21747,prevent,gene-02682
small_molecule-22908,cause,phenotype-04198
small_molecule-24454,affect,phenotype-12684
small_molecule-24454,change,phenotype-04112
small_molecule-24454,increase,phenotype-13012
small_molecule-24454,increase,phenotype-13219
small_molecule-24454,risk,phenotype-12684
small_molecule-25107,marker,phenotype-13648
small_molecule-25256,studi,phenotype-13340
small_molecule-25264,prevent,phenotype-13648
small_molecule-25598,affect,phenotype-04706
small_molecule-25598,inhibit,gene-02000
small_molecule-25598,inhibit,phenotype-04708
small_molecule-25832,expression,gene-02375
small_molecule-25852,inhibit,phenotype-13648
small_molecule-25891,change,small_molecule-13815
small_molecule-26316,develop,phenotype-04708
small_molecule-27940,act,gene-05345
small_molecule-28356,risk,phenotype-13322
small_molecule-28403,associate,gene-03608
small_molecule-28403,associate,gene-05736
small_molecule-28436,reduce,phenotype-13648
small_molecule-28614,detect,small_molecule-35232
small_molecule-29023,enhance,phenotype-03214
small_molecule-29722,increase,phenotype-04141
small_molecule-29722,inhibit,phenotype-04141
small_molecule-30723,inhibit,phenotype-04708
small_molecule-34508,associate,disease-0272
small_molecule-34508,observe,disease-0272
small_molecule-34984,associate,gene-15856
small_molecule-35025,inhibit,gene-04536
small_molecule-35088,risk,phenotype-04708
small_molecule-35134,affect,disease-6645
small_molecule-35134,affect,phenotype-13648
small_molecule-35134,inhibit,phenotype-04708
small_molecule-35135,reduce,phenotype-12906
small_molecule-35141,cause,phenotype-05253
small_molecule-35142,show,small_molecule-05802
small_molecule-35142,show,small_molecule-51485
small_molecule-35205,cause,phenotype-05253
small_molecule-35207,use,phenotype-13322
small_molecule-35231,treat,phenotype-07132
small_molecule-35231,treat,phenotype-13254
small_molecule-35232,feature,phenotype-13074
small_molecule-35232,feature,phenotype-13647
small_molecule-35330,differenti,phenotype-13648
small_molecule-35349,enhance,gene-03608
small_molecule-35422,consist,gene-06030
small_molecule-35463,act,phenotype-04708
small_molecule-35468,studi,gene-08924
small_molecule-35496,evalu,gene-05736
small_molecule-35610,associate,disease-6731
small_molecule-35653,associate,phenotype-04722
small_molecule-35674,associate,phenotype-13322
small_molecule-35677,expression,gene-03554
small_molecule-35677,feature,gene-00850
small_molecule-35677,feature,gene-03554
small_molecule-35677,feature,gene-05736
small_molecule-36255,expression,phenotype-13648
small_molecule-36299,increase,phenotype-13322
small_molecule-36349,show,phenotype-13407
small_molecule-36362,enhance,phenotype-13648
small_molecule-36362,expression,gene-05470
small_molecule-36362,regulate,gene-03770
small_molecule-36537,cause,phenotype-05253
small_molecule-36537,detect,phenotype-08098
small_molecule-36537,exist,gene-04178
small_molecule-36537,marker,gene-03468
small_molecule-36537,marker,gene-03477
small_molecule-36537,regulate,gene-04174
small_molecule-38021,show,gene-02935
small_molecule-38696,occur,phenotype-12249
small_molecule-38947,enhance,phenotype-04708
small_molecule-38947,enhance,small_molecule-52726
small_molecule-38947,inhibit,phenotype-05253
small_molecule-40224,inhibit,phenotype-04708
small_molecule-41844,cause,phenotype-04363
small_molecule-42530,associate,disease-4258
small_molecule-42530,cause,phenotype-13322
small_molecule-42530,risk,phenotype-04706
small_molecule-43114,demonstr,phenotype-13407
small_molecule-45266,associate,phenotype-06503
small_molecule-45806,enhance,phenotype-03214
small_molecule-46254,potenti,phenotype-13648
small_molecule-46254,reduce,phenotype-13648
small_molecule-46971,gene,gene-01559
small_molecule-46971,gene,gene-05627
small_molecule-50267,increase,phenotype-04712
small_molecule-51357,inhibit,phenotype-04708
small_molecule-51485,affect,phenotype-13322
small_molecule-51485,associate,disease-0704
small_molecule-51485,associate,disease-1402
small_molecule-51485,associate,phenotype-04706
small_molecule-51485,associate,phenotype-13322
small_molecule-51485,develop,phenotype-04386
small_molecule-51485,develop,phenotype-10098
small_molecule-51485,patholog,phenotype-13322
small_molecule-51899,associate,phenotype-13320
small_molecule-51899,show,phenotype-13631
small_molecule-51950,affect,phenotype-04708
small_molecule-51950,treat,phenotype-04708
small_molecule-52726,affect,small_molecule-08014
small_molecule-52726,associate,small_molecule-11694
small_molecule-52726,determin,drug-00838
small_molecule-52726,determin,small_molecule-18652
small_molecule-52726,increase,small_molecule-16674
small_molecule-52726,inhibit,drug-06712
small_molecule-52726,inhibit,gene-06864
small_molecule-52726,marker,small_molecule-16674
small_molecule-52726,observe,gene-03428
small_molecule-52726,show,drug-05860
small_molecule-53153,increase,disease-0271
small_molecule-53509,associate,disease-0272
small_molecule-53509,increase,phenotype-04708
small_molecule-53509,risk,disease-0272
small_molecule-53521,reduce,phenotype-13066
small_molecule-54549,treat,gene-02487
small_molecule-56860,activate,disease-2931
small_molecule-56860,develop,phenotype-04708
small_molecule-56860,provid,phenotype-04708
small_molecule-56860,treat,disease-2931
small_molecule-56860,use,phenotype-04708
